"Ubicazione","Quartiere","Zona","Sottoarea","lat","lon","AttivitÃ_prevalente","Row_Number"
"VIA CAGLIARI, 4","Savena","Mazzini","Esercizi di vicinato",44.47531997,11.38364871,"Motocicli ciclomotori e pezzi di ricambio",6320
"VIA CLAVATURE, 22/E","Santo Stefano","Galvani","Esercizi di vicinato",44.49304681,11.34594709,"Abbigliamento",6321
"VIA TOSCANA, 154","Savena","S. Ruffillo","Esercizi di vicinato",44.45634086,11.36933013,"Materiale hardware e software",6322
"VIALE TITO CARNACINI, 33","San Donato - San Vitale","San Donato","Medie strutture di vendita",44.51365339,11.40193865,"Abbigliamento e accessori",6323
"VIA LUIGI VESTRI, 9/E","San Donato - San Vitale","San Donato","Phone center/Internet point",44.5048948,11.35578174,"",6324
"VIA GRETA GARBO, 15","Navile","Bolognina","Esercizi di vicinato",44.51441448,11.33528849,"Alimentari confezionati",6325
"VIA TORLEONE, 51/A","Santo Stefano","Irnerio","Phone center/Internet point",44.49350767,11.356629,"",6326
"VIALE ALCIDE DE GASPERI, 38/3","Borgo Panigale - Reno","Borgo Panigale","Medie strutture di vendita",44.51424328,11.26673936,"Abbigliamento",6327
"VIA CALABRIA, 1/A","Savena","Mazzini","Esercizi di vicinato",44.47794906,11.38794316,"Bigiotteria",6328
"VIA PASUBIO, 92","Porto - Saragozza","Saffi","Esercizi di vicinato",44.50022383,11.31165838,"Prodotti ortofrutticoli",6329
"VIA CARLO SIGONIO, 1","Santo Stefano","Murri","Esercizi di vicinato",44.48416543,11.37223996,"Gastronomia Salumeria",6330
"VIA GIOVANNI AMENDOLA, 12/F","Porto - Saragozza","Marconi","Phone center/Internet point",44.50486014,11.34095716,"",6331
"VIA S.STEFANO, 101/A","Santo Stefano","Galvani","Esercizi di vicinato",44.48704513,11.35307911,"Alimentari confezionati",6332
"VIA DELL'INDIPENDENZA, 29/D","Santo Stefano","Irnerio","Esercizi di vicinato",44.49791242,11.34360344,"Oggettistica",6333
"VIA D'AZEGLIO, 17/A","Porto - Saragozza","Malpighi","Esercizi di vicinato",44.49188761,11.34176186,"Abbigliamento e accessori",6334
"VIA DELL'INDUSTRIA, 12/A","San Donato - San Vitale","S. Vitale","Punti di vendita non esclusivi di quotidiani e/o periodici",44.50570115,11.39490531,"",6335
"VIA GIUSEPPE MASSARENTI, 464/A","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49329021,11.38688946,"Giocattoli",6336
"VIA DELLE LAME, 2","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49666914,11.33675498,"Alimentari confezionati",6337
"VIA D'AZEGLIO, 4/A","Santo Stefano","Galvani","Esercizi di vicinato",44.49337814,11.34230446,"Oggetti preziosi",6338
"VIA S.DONATO, 5","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49884554,11.35759462,"Abbigliamento e accessori",6339
"VIALE ALFREDO ORIANI, 19/A","Santo Stefano","Murri","Esercizi di vicinato",44.48555937,11.3603434,"Vino sfuso e in bottiglia",6340
"VIA SAN VALENTINO, 2","Porto - Saragozza","Malpighi","Esercizi di vicinato",44.4964923,11.32983922,"Settore non alimentare",6341
"VIA SARAGOZZA, 217/3B","Porto - Saragozza","Costa Saragozza","Esercizi di vicinato",44.4901162,11.31356114,"Mobili",6342
"VIA DE' TOSCHI, 2/E","Santo Stefano","Galvani","Esercizi di vicinato",44.49286914,11.34547284,"Abbigliamento",6343
"VIA CASTIGLIONE, 11/B","Santo Stefano","Galvani","Esercizi di vicinato",44.49117876,11.34638326,"Abbigliamento e accessori",6344
"VIA MAZZINI, 142","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.48628622,11.36752487,"Integratori alimentari",6345
"VIA AUGUSTO MURRI, 88/A","Santo Stefano","Murri","Esercizi di vicinato",44.47928915,11.36531404,"Merceria",6346
"GALLERIA DEL TORO, 3","Porto - Saragozza","Malpighi","Esercizi di vicinato",44.49550449,11.33710381,"Profumeria",6347
"VIA UGO BASSI, 23","Porto - Saragozza","Marconi","Esercizi di vicinato",44.4958048,11.33815433,"Alimentari confezionati",6348
"CORTE DE' GALLUZZI, 9/B","Santo Stefano","Galvani","Esercizi di vicinato",44.49214353,11.34203402,"Oggetti preziosi",6349
"VIA INNOCENZO MALVASIA, 13/A","Porto - Saragozza","Saffi","Esercizi di vicinato",44.5020834,11.32699246,"Ferramenta",6350
"VIA STALINGRADO, 16/2A","Navile","Bolognina","Esercizi di vicinato",44.50811785,11.35538966,"Materassi",6351
"VIA DI CORTICELLA, 183","Navile","Corticella","Punti di vendita non esclusivi di quotidiani e/o periodici",44.53026551,11.35248206,"",6352
"VIA ANDREA COSTA, 85/B","Porto - Saragozza","Costa Saragozza","Esercizi di vicinato",44.49556182,11.32171008,"Abbigliamento e accessori",6353
"VIA BELLARIA, 37/A","Savena","Mazzini","Esercizi di vicinato",44.47663331,11.38555737,"Oggettistica",6354
"VIA DEL CARROZZAIO, 2","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49915368,11.39635812,"Autoveicoli e moto di grossa cilindrata",6355
"VIA DEL TRIUMVIRATO, 30/B","Borgo Panigale - Reno","Borgo Panigale","Esercizi di vicinato",44.51939085,11.29393164,"Pasta fresca e prodotti da forno",6356
"VIA FERRARESE, 102/3","Navile","Bolognina","Esercizi di vicinato",44.51781769,11.35564594,"",6357
"VIA GIAN GIACOMO CARISSIMI, 4/B","Savena","S. Ruffillo","Esercizi di vicinato",44.46763651,11.37715162,"Casalinghi",6358
"VIA UGO BASSI, 23","Porto - Saragozza","Marconi","Esercizi di vicinato",44.4958048,11.33815433,"Gastronomia Salumeria",6359
"VIA SABOTINO, 8/A","Porto - Saragozza","Costa Saragozza","Ingrosso",44.49684056,11.3244192,"Integratori alimentari",6360
"VIA SARAGOZZA, 159/D","Porto - Saragozza","Costa Saragozza","Esercizi di vicinato",44.48955169,11.32026562,"Cartoleria",6361
"VIA ZAMBONI, 64/A","Santo Stefano","Irnerio","Esercizi di vicinato",44.49734423,11.35328217,"",6362
"PIAZZA S.FRANCESCO, 12/D","Porto - Saragozza","Malpighi","Esercizi di vicinato",44.49533559,11.33585186,"",6363
"VIA S.FELICE, 73","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49750841,11.33238153,"Abbigliamento e accessori",6364
"VIA IRNERIO, 9/D","Santo Stefano","Irnerio","Esercizi di vicinato",44.50049491,11.34674461,"Abbigliamento e accessori",6365
"VIA FRANCESCO ZANARDI, 29","Porto - Saragozza","Saffi","Esercizi di vicinato",44.50544872,11.33165178,"Mobili",6366
"VIA PODGORA, 1/D","Porto - Saragozza","Saffi","Esercizi di vicinato",44.50121653,11.32054372,"Tabacco e altri generi di monopolio",6367
"GALLERIA VIALARGA, 10","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49773645,11.39078225,"Abbigliamento e accessori",6368
"P.ZZA GIOVANNI XXIII, 16/B","Borgo Panigale - Reno","Barca","Phone center/Internet point",44.4954599,11.28495543,"",6369
"VIA GIUSEPPE MASSARENTI, 390","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49337566,11.37839767,"Infissi",6370
"VIA S.VITALE, 25/A","Santo Stefano","Irnerio","Esercizi di vicinato",44.4941704,11.35090991,"Abbigliamento e accessori",6371
"VIALE ANTONIO SILVANI, 3/A","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49966757,11.328139,"Materiale hardware e software",6372
"VIA CADRIANO, 27/2","San Donato - San Vitale","San Donato","Esercizi di vicinato",44.5320276,11.3880483,"Latte e latticini",6373
"VIA OLINDO GUERRINI, 4/B","Porto - Saragozza","Costa Saragozza","Esercizi di vicinato",44.49582052,11.32075111,"Prodotti prima infanzia",6374
"VIA ALTABELLA, 15/D","Santo Stefano","Irnerio","Esercizi di vicinato",44.49523774,11.34459751,"Alimentari confezionati",6375
"VIA LARGA, 17","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49624479,11.39320951,"Prodotti alimentari congelati",6376
"VIA STALINGRADO, 71/8A","San Donato - San Vitale","San Donato","Esercizi di vicinato",44.5187538,11.36266857,"Giardinaggio ed hobbistica",6377
"VIA ARISTOTILE FIORAVANTI, 5/D","Navile","Bolognina","Esercizi di vicinato",44.50825996,11.34049974,"prodotti ortofrutticoli",6378
"VIA TOMMASO SALVINI, 6/D","San Donato - San Vitale","San Donato","Esercizi di vicinato",44.50442811,11.36556966,"Ferramenta",6379
"VIA NICOLO' DALL'ARCA, 41/A","Navile","Bolognina","Esercizi di vicinato",44.51120848,11.34322585,"Oggettistica",6380
"VIA DE' FALEGNAMI, 14/A","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49899669,11.34283537,"Pane - pasticceria - dolciumi",6381
"VIA DELLE LAME, 39/E","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49825714,11.33601426,"Bigiotteria",6382
"VIA S.MAMOLO, 128/D","Santo Stefano","Colli","Esercizi di vicinato",44.47853166,11.33585535,"Prodotti ortofrutticoli",6383
"VIA MICHELINO, 35","San Donato - San Vitale","San Donato","Esercizi di vicinato",44.50687448,11.3698532,"Detersivi",6384
"VIA GIUSEPPE MASSARENTI, 21/A","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.4922841,11.3655611,"Calzature e articoli in cuoio",6385
"VIA FERRARESE, 4/A","Navile","Bolognina","Phone center/Internet point",44.51005656,11.34735393,"",6386
"VIA CARLO SIGONIO, 4/C","Santo Stefano","Murri","Esercizi di vicinato",44.48385951,11.37235331,"Piante e fiori",6387
"VIA MAZZINI, 52/D","Santo Stefano","Murri","Esercizi di vicinato",44.48892717,11.36052562,"Abbigliamento",6388
"VIA RIZZOLI, 7","Santo Stefano","Galvani","Esercizi di vicinato",44.49420119,11.34573243,"Abiti da sposa",6389
"VIA ADELAIDE BORGHI MAMO, 12/A","Santo Stefano","Murri","Esercizi di vicinato",44.47681322,11.36183831,"Bigiotteria",6390
"VIA BELLARIA, 30/E","Savena","Mazzini","Esercizi di vicinato",44.47671801,11.38633693,"Infissi",6391
"P.ZZA GIOVANNI XXIII, 16/A","Borgo Panigale - Reno","Barca","Esercizi di vicinato",44.49540986,11.28492731,"Gastronomia Salumeria",6392
"VIA TIZIANO VECELLIO, 2/E","Borgo Panigale - Reno","S. Viola","Esercizi di vicinato",44.50773596,11.30077915,"Autoveicoli e moto di grossa cilindrata",6393
"VIA GUGLIELMO MARCONI, 45","Porto - Saragozza","Marconi","Medie strutture di vendita",44.49927475,11.33882245,"Articoli per arredamento e ornamento della casa",6394
"VIA ALFONSO LOMBARDI, 41","Navile","Bolognina","Esercizi di vicinato",44.51548516,11.35240978,"Articoli per arredamento e ornamento della casa",6395
"VIA CADUTI DI CEFALONIA, 1/A","Santo Stefano","Irnerio","Esercizi di vicinato",44.49480519,11.34417215,"Oggettistica",6396
"VIA DEL TRIUMVIRATO, 34/C","Borgo Panigale - Reno","Borgo Panigale","Edicole",44.51978007,11.29406544,"",6397
"VIA STALINGRADO, 24/E","Navile","Bolognina","Esercizi di vicinato",44.50900936,11.35583691,"Ferramenta",6398
"VIA DON LUIGI STURZO, 54/c","Porto - Saragozza","Costa Saragozza","Esercizi di vicinato",44.48763451,11.29509809,"Integratori alimentari",6399
"VIA TOMMASO SALVINI, 2/D","San Donato - San Vitale","San Donato","Esercizi di vicinato",44.50418501,11.36510684,"Accessori per capelli",6400
"VIA AUGUSTO MURRI, 75/D","Santo Stefano","Murri","Esercizi di vicinato",44.48103005,11.36188912,"Piante e fiori",6401
"VIA MARCO EMILIO LEPIDO, 18/4","Borgo Panigale - Reno","Borgo Panigale","Esercizi di vicinato",44.51660874,11.27692065,"Piante e fiori",6402
"STRADA MAGGIORE, 77/B","Santo Stefano","Galvani","Esercizi di vicinato",44.49028467,11.35650514,"Merceria",6403
"VIA ERCOLE NANI, 15/F","Borgo Panigale - Reno","Borgo Panigale","Esercizi di vicinato",44.518779,11.27772473,"Articoli medicali e ortopedici",6404
"VIA GUGLIELMO MARCONI, 28/C","Porto - Saragozza","Marconi","Esercizi di vicinato",44.4991559,11.3383929,"Telefoni cellulari ed accessori",6405
"VIA CASTIGLIONE, 90/C","Santo Stefano","Galvani","Esercizi di vicinato",44.48580204,11.34836283,"Abbigliamento e accessori",6406
"VIA GUGLIELMO OBERDAN, 15/A","Santo Stefano","Irnerio","Esercizi di vicinato",44.49565979,11.34578743,"Gelati  torte  semifreddi",6407
"STRADA MAGGIORE, 1/E","Santo Stefano","Galvani","Esercizi di vicinato",44.49399633,11.34673316,"Gelati confezionati",6408
"VIA GIACOMO MATTEOTTI, 3/A","Santo Stefano","Irnerio","Esercizi di vicinato",44.50529906,11.3458056,"Materiale hardware e software",6409
"VIA DEL BORGO DI S.PIETRO, 52","Santo Stefano","Irnerio","Esercizi di vicinato",44.5003506,11.34907996,"Bevande vini - olii - birra ed altre",6410
"PIAZZA DELL'OTTO AGOSTO, 28/A","Santo Stefano","Irnerio","Esercizi di vicinato",44.49964847,11.34553807,"prodotti ortofrutticoli",6411
"VIA DEI MILLE, 20/D","Porto - Saragozza","Marconi","Esercizi di vicinato",44.50172732,11.34146591,"Articoli sportivi",6412
"VIA DELLA BATTAGLIA, 19/B","Savena","S. Ruffillo","Esercizi di vicinato",44.46690218,11.37951783,"Pane - pasticceria - dolciumi",6413
"VIA MARCO POLO, 3","Navile","Lame","Punti di vendita non esclusivi di quotidiani e/o periodici",44.51379418,11.32886209,"",6414
"VIA MARCO EMILIO LEPIDO, 104/A","Borgo Panigale - Reno","Borgo Panigale","Esercizi di vicinato",44.51824866,11.27236419,"Abbigliamento intimo",6415
"VIA EMILIA LEVANTE, 47","Savena","Mazzini","Esercizi di vicinato",44.48167104,11.3792446,"Alimenti per animali confezionati",6416
"VIA DELLA BARCA, 33/B","Borgo Panigale - Reno","Barca","Edicole",44.49583732,11.2925944,"",6417
"VIA GIUSEPPE MASSARENTI, 2/A","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49408684,11.35730209,"Abbigliamento",6418
"VIA DELLE FONTI, 45/B","Navile","Corticella","Esercizi di vicinato",44.54739408,11.35446561,"Bevande (vini - olii - birra ed altre)",6419
"VIA GIUSEPPE DOZZA, 1","Savena","Mazzini","Esercizi di vicinato",44.47701057,11.39101544,"Divani e complementi di arredo",6420
"VIA S.STEFANO, 34/B","Santo Stefano","Galvani","Esercizi di vicinato",44.49067678,11.34976871,"Pane - pasticceria - dolciumi",6421
"VIA GENUZIO BENTINI, 47/C","Navile","Corticella","Esercizi di vicinato",44.54718431,11.35678542,"Cartoleria",6422
"VIA BRUNO MONTERUMICI, 14/C","Porto - Saragozza","Saffi","Esercizi di vicinato",44.50310117,11.31036546,"Abbigliamento e accessori",6423
"VIA BELLARIA, 5/B","Savena","Mazzini","Esercizi di vicinato",44.47920619,11.3838224,"Latte e latticini",6424
"VIA IRNERIO, 19/A","Santo Stefano","Irnerio","Esercizi di vicinato",44.50010055,11.34826927,"Articoli da regalo",6425
"VIA GIORGIO ERCOLANI, 12/A","Porto - Saragozza","Marconi","Esercizi di vicinato",44.5012433,11.33290033,"Porte finestre",6426
"VIA GIOVANNI BRUGNOLI, 8/A","Porto - Saragozza","Marconi","Esercizi di vicinato",44.4996307,11.33393225,"Abbigliamento",6427
"VIA ENRICO MATTEI, 84/22","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49783473,11.41278513,"Accessori per auto olii",6428
"VIA AUGUSTO MURRI, 1/A","Santo Stefano","Murri","Esercizi di vicinato",44.48394312,11.35689346,"",6429
"VIA PAOLO CANALI, 18/A","San Donato - San Vitale","San Donato","Ingrosso",44.51981156,11.41153147,"Prodotti ortofrutticoli",6430
"VIA CRISTOFORO COLOMBO, 52","Navile","Lame","Ingrosso",44.54169585,11.34582435,"Settore non alimentare",6431
"VIA EMILIA PONENTE, 1","Porto - Saragozza","Saffi","Esercizi di vicinato",44.50251017,11.31845308,"",6432
"VIA SERAGNOLI, 5","San Donato - San Vitale","S. Vitale","Ingrosso",44.50444234,11.42315547,"Settore non alimentare",6433
"VIA DI CORTICELLA, 184/10","Navile","Corticella","Esercizi di vicinato",44.53293305,11.35377529,"Articoli per arredamento e ornamento della casa",6434
"VIA S.ISAIA, 7/B","Porto - Saragozza","Malpighi","Esercizi di vicinato",44.4937559,11.33371388,"Schede telefoniche telefoni cellulari",6435
"VIA PIETRALATA, 42","Porto - Saragozza","Malpighi","Esercizi di vicinato",44.49580986,11.33120324,"",6436
"VIA G.BATTISTA DE ROLANDIS, 1/C","Santo Stefano","Irnerio","Esercizi di vicinato",44.49771982,11.35382358,"Cartoleria",6437
"VIA EMILIA PONENTE, 99/C","Borgo Panigale - Reno","S. Viola","Esercizi di vicinato",44.50601599,11.30849144,"Alimenti dietetici e biologici",6438
"STRADA MAGGIORE, 39/A","Santo Stefano","Galvani","Esercizi di vicinato",44.49223414,11.35140996,"Abbigliamento e accessori",6439
"VIA PORTANOVA, 11","Porto - Saragozza","Malpighi","Esercizi di vicinato",44.49440494,11.33683571,"Accessori - prodotti e alimenti per animali",6440
"VIA GIUSEPPE MASSARENTI, 193/A","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49324102,11.3841786,"Carne e prodotti a base di carne",6441
"VIA GIUSEPPE MASSARENTI, 70/B","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49321248,11.36063449,"Abbigliamento",6442
"VIA GIACOMO MATTEOTTI, 2/B","Navile","Bolognina","Esercizi di vicinato",44.50706757,11.34595459,"",6443
"VIA EMILIA PONENTE, 156","Borgo Panigale - Reno","S. Viola","Esercizi di vicinato",44.50862623,11.29728488,"Farmacia",6444
"VIA DEL MOBILIERE, 7/3","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.50514095,11.410859,"Prodotti per la cosmetica",6445
"VIA D'AZEGLIO, 39/C","Porto - Saragozza","Malpighi","Esercizi di vicinato",44.48973669,11.34077305,"Articoli da regalo",6446
"VIA FARINI, 35/A","Santo Stefano","Galvani","Esercizi di vicinato",44.49131168,11.34801739,"Piante e fiori",6447
"VIA CADUTI DELLA VIA FANI, 1/C","San Donato - San Vitale","San Donato","Esercizi di vicinato",44.50813941,11.36071609,"Accessori per capelli",6448
"VIA DELL'INDIPENDENZA, 8/V","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49632979,11.34282408,"Abbigliamento",6449
"VIA MONTE GRAPPA, 13/C","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49588318,11.33970565,"Piante e fiori",6450
"VIA EMILIA PONENTE, 265","Borgo Panigale - Reno","S. Viola","Esercizi di vicinato",44.50923037,11.29553458,"Pane - pasticceria - dolciumi",6451
"VIA D'AZEGLIO, 50","Santo Stefano","Galvani","Esercizi di vicinato",44.48991693,11.341128,"",6452
"GALLERIA CAVOUR, 4/F","Santo Stefano","Galvani","Esercizi di vicinato",44.49245883,11.34401688,"Abbigliamento e accessori",6453
"VIA GIOVANNA ZACCHERINI ALVISI, 2/B","San Donato - San Vitale","S. Vitale","Punti di vendita non esclusivi di quotidiani e/o periodici",44.49326695,11.36039482,"",6454
"VIA DELLE LAME, 94","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49973252,11.33468228,"Articoli di oreficeria",6455
"PIAZZA CLODOVEO BONAZZI, 1/A","Borgo Panigale - Reno","Barca","Esercizi di vicinato",44.49589751,11.29279736,"Ferramenta",6456
"VIA FONDAZZA, 66/D","Santo Stefano","Galvani","Esercizi di vicinato",44.48746045,11.35379304,"Cartoleria",6457
"VIA FRATELLI CARPIGIANI, 12","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.50595588,11.42469545,"Accessori per auto olii",6458
"VIA DELLE FONTI, 80/A","Navile","Corticella","Esercizi di vicinato",44.54829358,11.35455193,"",6459
"VIA MONTE GRAPPA, 13/B","Porto - Saragozza","Marconi","Esercizi di vicinato",44.49587935,11.33974298,"Sigaretta elettronica",6460
"VIA FRANCESCO ZANARDI, 6/F","Porto - Saragozza","Saffi","Esercizi di vicinato",44.50344222,11.33246225,"Oggetti preziosi",6461
"VIA AUGUSTO MURRI, 20/C","Santo Stefano","Murri","Esercizi di vicinato",44.48267634,11.35938694,"Prodotti  estetica e parrucchiere",6462
"VIA DI CORTICELLA, 183","Navile","Corticella","Esercizi di vicinato",44.53026551,11.35248206,"Materassi",6463
"VIA BATTINDARNO, 16/A","Borgo Panigale - Reno","S. Viola","Esercizi di vicinato",44.50639721,11.30304605,"Prodotti ortofrutticoli",6464
"VIA ANGELO VENTUROLI, 2/A","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.49250102,11.36718511,"Infissi",6465
"VIA FOSSOLO, 11/F","San Donato - San Vitale","S. Vitale","Esercizi di vicinato",44.48563652,11.37269827,"Abbigliamento",6466
"STRADA MAGGIORE, 35/B","Santo Stefano","Galvani","Esercizi di vicinato",44.49243815,11.35074466,"Abbigliamento",6467
"VIA DONATO CRETI, 53/B","Navile","Bolognina","Esercizi di vicinato",44.51012269,11.35262541,"Materiale elettrico",6468
"VIA DELL'INDIPENDENZA, 37/B","Santo Stefano","Irnerio","Esercizi di vicinato",44.49857558,11.34379859,"Bigiotteria",6469
"VIA CASTIGLIONE, 5/A","Santo Stefano","Galvani","Esercizi di vicinato",44.49318097,11.34632677,"Pane - pasticceria - dolciumi",6470
"VIA DELL'ARCOVEGGIO, 19","Navile","Bolognina","Esercizi di vicinato",44.51830628,11.34238908,"Articoli cimiteriali e manufatti in marmo",6471
"VIA S.VITALE, 104/A","Santo Stefano","Irnerio","Esercizi di vicinato",44.49420274,11.35520799,"Prodotti ortofrutticoli",6472
"VIA DELLA BEVERARA, 157/3A","Navile","Lame","Esercizi di vicinato",44.52467582,11.33290766,"articoli per il campeggio",6473
"VIA DI CORTICELLA, 58/A","Navile","Bolognina","Esercizi di vicinato",44.51450196,11.34739139,"Carne e prodotti a base di carne",6474
"VIA S.SAVINO, 1/A","Navile","Corticella","Esercizi di vicinato",44.5494577,11.35438106,"Vino sfuso e in bottiglia",6475
"VIA DELLE MOLINE, 1/2","Santo Stefano","Irnerio","Esercizi di vicinato",44.49814393,11.34759799,"Bevande vini - olii - birra ed altre",6476
"STRADA MAGGIORE, 67","Santo Stefano","Galvani","Esercizi di vicinato",44.49045864,11.35601953,"Prodotti per la cosmetica",6477
"VIA EMILIA LEVANTE, 92","Savena","Mazzini","Esercizi di vicinato",44.48191859,11.37907912,"Abbigliamento",6478
